,Unnamed: 0.1,Unnamed: 0,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
952,39,9643,15/09/2022,15,9,2022,39311.0,38.0,Germany,DE,DEU,83166711,Europe
953,38,9642,16/09/2022,16,9,2022,34963.0,39.0,Germany,DE,DEU,83166711,Europe
954,37,9641,17/09/2022,17,9,2022,8097.0,7.0,Germany,DE,DEU,83166711,Europe
955,36,9640,18/09/2022,18,9,2022,4892.0,10.0,Germany,DE,DEU,83166711,Europe
956,35,9639,19/09/2022,19,9,2022,54920.0,89.0,Germany,DE,DEU,83166711,Europe
957,34,9638,20/09/2022,20,9,2022,58339.0,67.0,Germany,DE,DEU,83166711,Europe
958,33,9637,21/09/2022,21,9,2022,53831.0,62.0,Germany,DE,DEU,83166711,Europe
959,32,9636,22/09/2022,22,9,2022,49433.0,48.0,Germany,DE,DEU,83166711,Europe
960,31,9635,23/09/2022,23,9,2022,48095.0,45.0,Germany,DE,DEU,83166711,Europe
961,30,9634,24/09/2022,24,9,2022,13572.0,22.0,Germany,DE,DEU,83166711,Europe
962,29,9633,25/09/2022,25,9,2022,8221.0,16.0,Germany,DE,DEU,83166711,Europe
963,28,9632,26/09/2022,26,9,2022,81196.0,134.0,Germany,DE,DEU,83166711,Europe
964,27,9631,27/09/2022,27,9,2022,100122.0,113.0,Germany,DE,DEU,83166711,Europe
965,26,9630,28/09/2022,28,9,2022,92365.0,109.0,Germany,DE,DEU,83166711,Europe
966,25,9629,29/09/2022,29,9,2022,78259.0,90.0,Germany,DE,DEU,83166711,Europe
967,24,9628,30/09/2022,30,9,2022,73911.0,71.0,Germany,DE,DEU,83166711,Europe
968,23,9627,01/10/2022,1,10,2022,20703.0,23.0,Germany,DE,DEU,83166711,Europe
969,22,9626,02/10/2022,2,10,2022,11301.0,14.0,Germany,DE,DEU,83166711,Europe
970,21,9625,03/10/2022,3,10,2022,14276.0,25.0,Germany,DE,DEU,83166711,Europe
971,20,9624,04/10/2022,4,10,2022,126874.0,193.0,Germany,DE,DEU,83166711,Europe
972,19,9623,05/10/2022,5,10,2022,150089.0,147.0,Germany,DE,DEU,83166711,Europe
973,18,9622,06/10/2022,6,10,2022,142402.0,151.0,Germany,DE,DEU,83166711,Europe
974,17,9621,07/10/2022,7,10,2022,114979.0,98.0,Germany,DE,DEU,83166711,Europe
975,16,9620,08/10/2022,8,10,2022,26172.0,19.0,Germany,DE,DEU,83166711,Europe
976,15,9619,09/10/2022,9,10,2022,16648.0,22.0,Germany,DE,DEU,83166711,Europe
977,14,9618,10/10/2022,10,10,2022,144179.0,175.0,Germany,DE,DEU,83166711,Europe
978,13,9617,11/10/2022,11,10,2022,143199.0,107.0,Germany,DE,DEU,83166711,Europe
979,12,9616,12/10/2022,12,10,2022,124010.0,106.0,Germany,DE,DEU,83166711,Europe
980,11,9615,13/10/2022,13,10,2022,105803.0,93.0,Germany,DE,DEU,83166711,Europe
981,10,9614,14/10/2022,14,10,2022,90409.0,63.0,Germany,DE,DEU,83166711,Europe
982,9,9613,15/10/2022,15,10,2022,21551.0,14.0,Germany,DE,DEU,83166711,Europe
983,8,9612,16/10/2022,16,10,2022,12833.0,10.0,Germany,DE,DEU,83166711,Europe
984,7,9611,17/10/2022,17,10,2022,126052.0,78.0,Germany,DE,DEU,83166711,Europe
985,6,9610,18/10/2022,18,10,2022,127700.0,53.0,Germany,DE,DEU,83166711,Europe
986,5,9609,19/10/2022,19,10,2022,105716.0,46.0,Germany,DE,DEU,83166711,Europe
987,4,9608,20/10/2022,20,10,2022,83775.0,18.0,Germany,DE,DEU,83166711,Europe
988,3,9607,21/10/2022,21,10,2022,68084.0,14.0,Germany,DE,DEU,83166711,Europe
989,2,9606,22/10/2022,22,10,2022,15259.0,1.0,Germany,DE,DEU,83166711,Europe
990,1,9605,23/10/2022,23,10,2022,8662.0,1.0,Germany,DE,DEU,83166711,Europe
991,0,9604,24/10/2022,24,10,2022,65208.0,20.0,Germany,DE,DEU,83166711,Europe
